spot_id	x	y	clusternum
evenBo50.oddBo44	0	52	122
evenBo7.oddBo16	43	80	99
evenBo9.oddBo8	41	88	132
evenBo30.oddBo14	20	82	201
evenBo3.oddBo70	47	26	79
evenBo43.oddBo40	7	56	371
evenBo38.oddBo8	12	88	263
evenBo45.oddBo56	5	40	728
evenBo6.oddBo63	44	33	284
evenBo4.oddBo31	46	65	194
evenBo30.oddBo17	20	79	280
evenBo14.oddBo9	36	87	325
evenBo23.oddBo4	27	92	120
evenBo48.oddBo7	2	89	113
evenBo9.oddBo11	41	85	138
evenBo12.oddBo14	38	82	217
evenBo32.oddBo7	18	89	286
evenBo40.oddBo53	10	43	686
evenBo15.oddBo27	35	69	310
evenBo48.oddBo15	2	81	334
evenBo27.oddBo23	23	73	204
evenBo5.oddBo24	45	72	108
evenBo17.oddBo68	33	28	437
evenBo4.oddBo15	46	81	189
evenBo29.oddBo40	21	56	683
evenBo40.oddBo51	10	45	842
evenBo14.oddBo13	36	83	251
evenBo43.oddBo49	7	47	284
evenBo8.oddBo5	42	91	183
evenBo6.oddBo69	44	27	185
evenBo25.oddBo10	25	86	324
evenBo42.oddBo49	8	47	453
evenBo18.oddBo33	32	63	518
evenBo23.oddBo22	27	74	690
evenBo45.oddBo65	5	31	452
evenBo22.oddBo8	28	88	148
evenBo2.oddBo11	48	85	56
evenBo26.oddBo7	24	89	233
evenBo27.oddBo7	23	89	268
evenBo21.oddBo12	29	84	205
evenBo47.oddBo47	3	49	369
evenBo30.oddBo7	20	89	237
evenBo33.oddBo2	17	94	161
evenBo2.oddBo26	48	70	90
evenBo25.oddBo27	25	69	491
evenBo3.oddBo15	47	81	118
evenBo4.oddBo36	46	60	355
evenBo30.oddBo5	20	91	192
evenBo8.oddBo28	42	68	442
evenBo21.oddBo27	29	69	464
evenBo34.oddBo3	16	93	227
evenBo49.oddBo5	1	91	103
evenBo3.oddBo10	47	86	61
evenBo38.oddBo3	12	93	245
evenBo30.oddBo34	20	62	471
evenBo35.oddBo35	15	61	931
evenBo45.oddBo10	5	86	244
evenBo25.oddBo18	25	78	294
evenBo32.oddBo1	18	95	339
evenBo24.oddBo11	26	85	243
evenBo16.oddBo2	34	94	359
evenBo40.oddBo7	10	89	206
evenBo48.oddBo37	2	59	272
evenBo23.oddBo17	27	79	210
evenBo7.oddBo24	43	72	220
evenBo9.oddBo1	41	95	304
evenBo40.oddBo6	10	90	315
evenBo35.oddBo4	15	92	345
evenBo14.oddBo70	36	26	457
evenBo28.oddBo40	22	56	520
evenBo42.oddBo7	8	89	235
evenBo49.oddBo64	1	32	312
evenBo12.oddBo6	38	90	91
evenBo4.oddBo41	46	55	325
evenBo12.oddBo17	38	79	167
evenBo3.oddBo66	47	30	183
evenBo46.oddBo62	4	34	416
evenBo4.oddBo61	46	35	211
evenBo6.oddBo32	44	64	229
evenBo18.oddBo68	32	28	404
evenBo4.oddBo60	46	36	198
evenBo11.oddBo18	39	78	171
evenBo42.oddBo24	8	72	676
evenBo4.oddBo20	46	76	194
evenBo27.oddBo37	23	59	657
evenBo15.oddBo9	35	87	101
evenBo49.oddBo20	1	76	426
evenBo41.oddBo8	9	88	295
evenBo10.oddBo30	40	66	349
evenBo47.oddBo27	3	69	584
evenBo44.oddBo50	6	46	221
evenBo4.oddBo32	46	64	183
evenBo3.oddBo30	47	66	133
evenBo50.oddBo34	0	62	181
evenBo7.oddBo68	43	28	179
evenBo28.oddBo14	22	82	261
evenBo20.oddBo16	30	80	368
evenBo20.oddBo18	30	78	266
evenBo45.oddBo52	5	44	341
evenBo46.oddBo47	4	49	245
evenBo29.oddBo26	21	70	479
evenBo31.oddBo18	19	78	289
evenBo42.oddBo2	8	94	324
evenBo40.oddBo8	10	88	279
evenBo43.oddBo11	7	85	338
evenBo9.oddBo9	41	87	147
evenBo4.oddBo49	46	47	112
evenBo12.oddBo23	38	73	224
evenBo12.oddBo8	38	88	93
evenBo1.oddBo47	49	49	111
evenBo31.oddBo30	19	66	572
evenBo13.oddBo6	37	90	146
evenBo22.oddBo14	28	82	264
evenBo9.oddBo68	41	28	342
evenBo43.oddBo6	7	90	198
evenBo10.oddBo41	40	55	347
evenBo40.oddBo17	10	79	445
evenBo2.oddBo20	48	76	145
evenBo29.oddBo11	21	85	324
evenBo39.oddBo44	11	52	322
evenBo32.oddBo3	18	93	210
evenBo44.oddBo40	6	56	424
evenBo2.oddBo1	48	95	107
evenBo31.oddBo21	19	75	495
evenBo47.oddBo9	3	87	172
evenBo21.oddBo20	29	76	292
evenBo44.oddBo9	6	87	218
evenBo39.oddBo50	11	46	412
evenBo25.oddBo13	25	83	219
evenBo46.oddBo50	4	46	144
evenBo8.oddBo22	42	74	399
evenBo41.oddBo5	9	91	284
evenBo48.oddBo5	2	91	135
evenBo6.oddBo23	44	73	263
evenBo9.oddBo3	41	93	119
evenBo19.oddBo3	31	93	235
evenBo3.oddBo67	47	29	149
evenBo48.oddBo38	2	58	273
evenBo9.oddBo5	41	91	184
evenBo6.oddBo70	44	26	209
evenBo18.oddBo24	32	72	331
evenBo50.oddBo41	0	55	157
evenBo2.oddBo6	48	90	96
evenBo9.oddBo12	41	84	152
evenBo8.oddBo16	42	80	281
evenBo15.oddBo20	35	76	287
evenBo49.oddBo1	1	95	260
evenBo27.oddBo22	23	74	396
evenBo2.oddBo21	48	75	138
evenBo3.oddBo53	47	43	139
evenBo6.oddBo25	44	71	273
evenBo1.oddBo66	49	30	119
evenBo15.oddBo69	35	27	586
evenBo36.oddBo24	14	72	607
evenBo18.oddBo9	32	87	243
evenBo8.oddBo13	42	83	144
evenBo39.oddBo39	11	57	365
evenBo27.oddBo10	23	86	253
evenBo33.oddBo4	17	92	239
evenBo47.oddBo37	3	59	248
evenBo27.oddBo4	23	92	239
evenBo45.oddBo5	5	91	208
evenBo4.oddBo34	46	62	153
evenBo6.oddBo19	44	77	154
evenBo30.oddBo3	20	93	136
evenBo48.oddBo4	2	92	156
evenBo49.oddBo12	1	84	262
evenBo6.oddBo27	44	69	195
evenBo26.oddBo14	24	82	222
evenBo19.oddBo8	31	88	253
evenBo26.oddBo6	24	90	193
evenBo18.oddBo17	32	79	355
evenBo35.oddBo18	15	78	543
evenBo17.oddBo10	33	86	237
evenBo5.oddBo39	45	57	205
evenBo12.oddBo15	38	81	198
evenBo46.oddBo10	4	86	331
evenBo7.oddBo17	43	79	107
evenBo5.oddBo29	45	67	177
evenBo5.oddBo10	45	86	127
evenBo7.oddBo14	43	82	161
evenBo45.oddBo49	5	47	217
evenBo4.oddBo56	46	40	272
evenBo25.oddBo15	25	81	229
evenBo36.oddBo8	14	88	252
evenBo3.oddBo11	47	85	94
evenBo11.oddBo5	39	91	85
evenBo7.oddBo69	43	27	189
evenBo46.oddBo3	4	93	226
evenBo32.oddBo28	18	68	501
evenBo14.oddBo10	36	86	192
evenBo16.oddBo6	34	90	207
evenBo13.oddBo14	37	82	152
evenBo3.oddBo60	47	36	93
evenBo13.oddBo27	37	69	353
evenBo7.oddBo9	43	87	147
evenBo45.oddBo11	5	85	395
evenBo3.oddBo63	47	33	112
evenBo4.oddBo14	46	82	274
evenBo22.oddBo17	28	79	228
evenBo37.oddBo2	13	94	169
evenBo48.oddBo42	2	54	133
evenBo49.oddBo46	1	50	160
evenBo3.oddBo51	47	45	110
evenBo1.oddBo24	49	72	124
evenBo46.oddBo60	4	36	407
evenBo10.oddBo21	40	75	349
evenBo2.oddBo53	48	43	268
evenBo1.oddBo43	49	53	140
evenBo47.oddBo30	3	66	439
evenBo28.oddBo4	22	92	139
evenBo4.oddBo67	46	29	159
evenBo5.oddBo62	45	34	157
evenBo1.oddBo19	49	77	149
evenBo5.oddBo53	45	43	224
evenBo17.oddBo2	33	94	221
evenBo9.oddBo43	41	53	333
evenBo13.oddBo22	37	74	388
evenBo41.oddBo7	9	89	219
evenBo46.oddBo61	4	35	321
evenBo17.oddBo64	33	32	575
evenBo9.oddBo64	41	32	298
evenBo21.oddBo13	29	83	261
evenBo31.oddBo4	19	92	173
evenBo43.oddBo8	7	88	219
evenBo50.oddBo10	0	86	83
evenBo1.oddBo55	49	41	205
evenBo47.oddBo35	3	61	527
evenBo3.oddBo58	47	38	124
evenBo30.oddBo23	20	73	326
evenBo44.oddBo49	6	47	342
evenBo3.oddBo13	47	83	64
evenBo2.oddBo60	48	36	196
evenBo22.oddBo15	28	81	377
evenBo40.oddBo26	10	70	1015
evenBo48.oddBo26	2	70	722
evenBo2.oddBo35	48	61	121
evenBo23.oddBo16	27	80	221
evenBo38.oddBo6	12	90	205
evenBo48.oddBo51	2	45	333
evenBo12.oddBo10	38	86	114
evenBo19.oddBo12	31	84	308
evenBo4.oddBo16	46	80	95
evenBo46.oddBo63	4	33	448
evenBo10.oddBo4	40	92	162
evenBo26.oddBo25	24	71	482
evenBo4.oddBo39	46	57	412
evenBo2.oddBo55	48	41	154
evenBo11.oddBo66	39	30	297
evenBo45.oddBo61	5	35	439
evenBo15.oddBo3	35	93	219
evenBo25.oddBo16	25	80	295
evenBo49.oddBo14	1	82	255
evenBo5.oddBo28	45	68	200
evenBo44.oddBo6	6	90	150
evenBo49.oddBo29	1	67	343
evenBo9.oddBo21	41	75	375
evenBo47.oddBo54	3	42	734
evenBo26.oddBo11	24	85	249
evenBo47.oddBo13	3	83	272
evenBo35.oddBo6	15	90	209
evenBo47.oddBo46	3	50	228
evenBo20.oddBo6	30	90	140
evenBo2.oddBo7	48	89	141
evenBo36.oddBo3	14	93	222
evenBo25.oddBo23	25	73	279
evenBo23.oddBo1	27	95	313
evenBo6.oddBo65	44	31	287
evenBo48.oddBo50	2	46	176
evenBo36.oddBo17	14	79	399
evenBo5.oddBo13	45	83	192
evenBo4.oddBo27	46	69	229
evenBo33.oddBo7	17	89	216
evenBo2.oddBo64	48	32	175
evenBo22.oddBo18	28	78	184
evenBo40.oddBo3	10	93	262
evenBo8.oddBo60	42	36	367
evenBo20.oddBo19	30	77	325
evenBo39.oddBo4	11	92	141
evenBo8.oddBo4	42	92	194
evenBo16.oddBo5	34	91	212
evenBo49.oddBo40	1	56	209
evenBo31.oddBo15	19	81	355
evenBo32.oddBo26	18	70	448
evenBo3.oddBo6	47	90	104
evenBo3.oddBo49	47	47	111
evenBo44.oddBo10	6	86	206
evenBo38.oddBo7	12	89	213
evenBo20.oddBo29	30	67	453
evenBo44.oddBo36	6	60	419
evenBo2.oddBo4	48	92	127
evenBo5.oddBo60	45	36	136
evenBo37.oddBo5	13	91	313
evenBo3.oddBo48	47	48	113
evenBo47.oddBo8	3	88	162
evenBo17.oddBo1	33	95	430
evenBo11.oddBo68	39	28	184
evenBo17.oddBo12	33	84	381
evenBo47.oddBo42	3	54	176
evenBo44.oddBo48	6	48	218
evenBo13.oddBo69	37	27	387
evenBo38.oddBo18	12	78	421
evenBo9.oddBo10	41	86	138
evenBo4.oddBo69	46	27	238
evenBo9.oddBo20	41	76	274
evenBo18.oddBo64	32	32	553
evenBo40.oddBo4	10	92	227
evenBo50.oddBo26	0	70	323
evenBo1.oddBo18	49	78	192
evenBo8.oddBo27	42	69	358
evenBo25.oddBo22	25	74	469
evenBo8.oddBo70	42	26	244
evenBo49.oddBo13	1	83	192
evenBo1.oddBo58	49	38	285
evenBo41.oddBo1	9	95	347
evenBo39.oddBo9	11	87	276
evenBo1.oddBo53	49	43	196
evenBo43.oddBo9	7	87	210
evenBo8.oddBo6	42	90	73
evenBo9.oddBo23	41	73	242
evenBo12.oddBo9	38	87	355
evenBo50.oddBo1	0	95	162
evenBo11.oddBo8	39	88	109
evenBo23.oddBo13	27	83	272
evenBo39.oddBo8	11	88	181
evenBo3.oddBo12	47	84	77
evenBo46.oddBo45	4	51	202
evenBo43.oddBo4	7	92	83
evenBo7.oddBo1	43	95	193
evenBo37.oddBo9	13	87	259
evenBo7.oddBo30	43	66	331
evenBo4.oddBo37	46	59	393
evenBo34.oddBo5	16	91	307
evenBo3.oddBo22	47	74	157
evenBo41.oddBo10	9	86	557
evenBo2.oddBo42	48	54	76
evenBo8.oddBo32	42	64	350
evenBo10.oddBo5	40	91	92
evenBo4.oddBo66	46	30	72
evenBo50.oddBo40	0	56	164
evenBo30.oddBo9	20	87	222
evenBo1.oddBo7	49	89	74
evenBo3.oddBo57	47	39	239
evenBo18.oddBo7	32	89	139
evenBo50.oddBo36	0	60	114
evenBo40.oddBo18	10	78	408
evenBo26.oddBo8	24	88	344
evenBo50.oddBo43	0	53	110
evenBo11.oddBo1	39	95	319
evenBo23.oddBo11	27	85	247
evenBo49.oddBo51	1	45	268
evenBo8.oddBo57	42	39	541
evenBo36.oddBo1	14	95	371
evenBo2.oddBo49	48	47	83
evenBo1.oddBo31	49	65	119
evenBo9.oddBo7	41	89	266
evenBo30.oddBo27	20	69	413
evenBo28.oddBo11	22	85	183
evenBo1.oddBo39	49	57	203
evenBo9.oddBo70	41	26	167
evenBo14.oddBo11	36	85	241
evenBo32.oddBo13	18	83	324
evenBo2.oddBo40	48	56	113
evenBo5.oddBo56	45	40	165
evenBo6.oddBo12	44	84	141
evenBo27.oddBo18	23	78	319
evenBo35.oddBo2	15	94	337
evenBo11.oddBo24	39	72	231
evenBo5.oddBo42	45	54	138
evenBo8.oddBo24	42	72	275
evenBo8.oddBo3	42	93	173
evenBo20.oddBo4	30	92	218
evenBo5.oddBo67	45	29	82
evenBo3.oddBo43	47	53	249
evenBo35.oddBo12	15	84	365
evenBo5.oddBo18	45	78	71
evenBo18.oddBo6	32	90	149
evenBo47.oddBo62	3	34	406
evenBo10.oddBo14	40	82	187
evenBo47.oddBo4	3	92	90
evenBo23.oddBo9	27	87	354
evenBo47.oddBo6	3	90	119
evenBo9.oddBo26	41	70	445
evenBo49.oddBo39	1	57	211
evenBo1.oddBo60	49	36	147
evenBo31.oddBo17	19	79	185
evenBo4.oddBo13	46	83	144
evenBo2.oddBo28	48	68	137
evenBo11.oddBo7	39	89	122
evenBo4.oddBo9	46	87	112
evenBo1.oddBo69	49	27	128
evenBo25.oddBo11	25	85	208
evenBo35.oddBo1	15	95	458
evenBo8.oddBo14	42	82	284
evenBo10.oddBo20	40	76	198
evenBo21.oddBo5	29	91	298
evenBo49.oddBo35	1	61	191
evenBo6.oddBo68	44	28	158
evenBo2.oddBo14	48	82	135
evenBo10.oddBo10	40	86	211
evenBo6.oddBo52	44	44	300
evenBo31.oddBo26	19	70	448
evenBo21.oddBo17	29	79	311
evenBo27.oddBo27	23	69	249
evenBo35.oddBo7	15	89	299
evenBo33.oddBo14	17	82	396
evenBo44.oddBo47	6	49	312
evenBo4.oddBo68	46	28	124
evenBo50.oddBo46	0	50	159
evenBo2.oddBo22	48	74	134
evenBo7.oddBo12	43	84	163
evenBo20.oddBo2	30	94	176
evenBo25.oddBo24	25	72	383
evenBo48.oddBo8	2	88	176
evenBo2.oddBo15	48	81	99
evenBo1.oddBo35	49	61	99
evenBo3.oddBo36	47	60	165
evenBo47.oddBo14	3	82	365
evenBo25.oddBo25	25	71	491
evenBo15.oddBo26	35	70	421
evenBo45.oddBo29	5	67	339
evenBo2.oddBo5	48	91	139
evenBo10.oddBo34	40	62	278
evenBo28.oddBo33	22	63	438
evenBo1.oddBo6	49	90	80
evenBo49.oddBo9	1	87	167
evenBo24.oddBo13	26	83	239
evenBo43.oddBo45	7	51	390
evenBo22.oddBo20	28	76	343
evenBo44.oddBo35	6	61	418
evenBo5.oddBo27	45	69	73
evenBo3.oddBo45	47	51	132
evenBo1.oddBo11	49	85	140
evenBo15.oddBo31	35	65	321
evenBo7.oddBo18	43	78	109
evenBo4.oddBo21	46	75	258
evenBo25.oddBo7	25	89	289
evenBo2.oddBo69	48	27	158
evenBo7.oddBo54	43	42	283
evenBo39.oddBo1	11	95	201
evenBo5.oddBo68	45	28	104
evenBo6.oddBo17	44	79	153
evenBo49.oddBo17	1	79	187
evenBo1.oddBo17	49	79	103
evenBo12.oddBo11	38	85	111
evenBo49.oddBo55	1	41	342
evenBo22.oddBo3	28	93	225
evenBo26.oddBo36	24	60	613
evenBo9.oddBo13	41	83	139
evenBo48.oddBo43	2	53	157
evenBo8.oddBo11	42	85	202
evenBo45.oddBo4	5	92	155
evenBo7.oddBo56	43	40	333
evenBo1.oddBo16	49	80	95
evenBo28.oddBo21	22	75	557
evenBo44.oddBo4	6	92	137
evenBo13.oddBo8	37	88	179
evenBo4.oddBo4	46	92	87
evenBo47.oddBo5	3	91	310
evenBo15.oddBo4	35	92	162
evenBo49.oddBo15	1	81	291
evenBo2.oddBo51	48	45	185
evenBo26.oddBo3	24	93	139
evenBo2.oddBo59	48	37	98
evenBo14.oddBo20	36	76	311
evenBo2.oddBo52	48	44	182
evenBo48.oddBo3	2	93	267
evenBo21.oddBo4	29	92	194
evenBo13.oddBo9	37	87	132
evenBo1.oddBo38	49	58	160
evenBo22.oddBo12	28	84	205
evenBo39.oddBo3	11	93	170
evenBo13.oddBo20	37	76	277
evenBo15.oddBo13	35	83	195
evenBo37.oddBo18	13	78	374
evenBo16.oddBo9	34	87	142
evenBo24.oddBo10	26	86	421
evenBo1.oddBo34	49	62	108
evenBo36.oddBo27	14	69	536
evenBo5.oddBo64	45	32	187
evenBo1.oddBo70	49	26	153
evenBo6.oddBo10	44	86	84
evenBo3.oddBo50	47	46	80
evenBo4.oddBo28	46	68	218
evenBo45.oddBo7	5	89	196
evenBo11.oddBo15	39	81	169
evenBo2.oddBo2	48	94	80
evenBo37.oddBo7	13	89	239
evenBo3.oddBo21	47	75	106
evenBo24.oddBo2	26	94	347
evenBo19.oddBo4	31	92	126
evenBo10.oddBo15	40	81	109
evenBo50.oddBo39	0	57	160
evenBo48.oddBo46	2	50	186
evenBo4.oddBo24	46	72	149
evenBo47.oddBo12	3	84	276
evenBo7.oddBo8	43	88	115
evenBo28.oddBo26	22	70	476
evenBo31.oddBo12	19	84	265
evenBo30.oddBo22	20	74	426
evenBo10.oddBo18	40	78	146
evenBo2.oddBo46	48	50	177
evenBo7.oddBo27	43	69	224
evenBo14.oddBo7	36	89	256
evenBo2.oddBo41	48	55	96
evenBo9.oddBo17	41	79	179
evenBo30.oddBo4	20	92	143
evenBo1.oddBo5	49	91	111
evenBo14.oddBo12	36	84	192
evenBo50.oddBo48	0	48	180
evenBo36.oddBo7	14	89	175
evenBo24.oddBo9	26	87	192
evenBo29.oddBo10	21	86	272
evenBo9.oddBo16	41	80	110
evenBo4.oddBo12	46	84	112
evenBo23.oddBo8	27	88	331
evenBo50.oddBo32	0	64	220
evenBo49.oddBo49	1	47	225
evenBo50.oddBo3	0	93	143
evenBo4.oddBo6	46	90	86
evenBo6.oddBo21	44	75	221
evenBo32.oddBo18	18	78	209
evenBo10.oddBo19	40	77	160
evenBo36.oddBo6	14	90	215
evenBo6.oddBo60	44	36	201
evenBo12.oddBo13	38	83	166
evenBo12.oddBo2	38	94	204
evenBo26.oddBo4	24	92	110
evenBo1.oddBo28	49	68	126
evenBo17.oddBo4	33	92	162
evenBo32.oddBo48	18	48	358
evenBo44.oddBo51	6	45	320
evenBo3.oddBo65	47	31	102
evenBo46.oddBo11	4	85	337
evenBo7.oddBo32	43	64	328
evenBo2.oddBo8	48	88	150
evenBo47.oddBo38	3	58	348
evenBo6.oddBo62	44	34	183
evenBo16.oddBo12	34	84	206
evenBo4.oddBo3	46	93	214
evenBo48.oddBo41	2	55	212
evenBo7.oddBo61	43	35	300
evenBo15.oddBo8	35	88	91
evenBo4.oddBo42	46	54	200
evenBo39.oddBo48	11	48	303
evenBo5.oddBo19	45	77	67
evenBo15.oddBo46	35	50	309
evenBo4.oddBo18	46	78	174
evenBo10.oddBo9	40	87	116
evenBo22.oddBo5	28	91	143
evenBo28.oddBo18	22	78	211
evenBo7.oddBo7	43	89	139
evenBo46.oddBo2	4	94	157
evenBo28.oddBo16	22	80	221
evenBo2.oddBo29	48	67	137
evenBo6.oddBo61	44	35	254
evenBo46.oddBo46	4	50	279
evenBo34.oddBo6	16	90	107
evenBo33.oddBo6	17	90	190
evenBo20.oddBo10	30	86	307
evenBo2.oddBo24	48	72	117
evenBo2.oddBo58	48	38	233
evenBo13.oddBo32	37	64	415
evenBo4.oddBo33	46	63	142
evenBo6.oddBo3	44	93	230
evenBo46.oddBo48	4	48	167
evenBo12.oddBo47	38	49	428
evenBo42.oddBo6	8	90	263
evenBo46.oddBo5	4	91	142
evenBo49.oddBo7	1	89	100
evenBo49.oddBo34	1	62	183
evenBo26.oddBo12	24	84	218
evenBo3.oddBo23	47	73	92
evenBo1.oddBo40	49	56	110
evenBo5.oddBo35	45	61	214
evenBo10.oddBo32	40	64	280
evenBo5.oddBo26	45	70	108
evenBo2.oddBo18	48	78	64
evenBo23.oddBo14	27	82	233
evenBo45.oddBo6	5	90	279
evenBo32.oddBo12	18	84	223
evenBo28.oddBo27	22	69	289
evenBo2.oddBo63	48	33	208
evenBo9.oddBo67	41	29	283
evenBo7.oddBo13	43	83	132
evenBo3.oddBo44	47	52	113
evenBo1.oddBo30	49	66	136
evenBo12.oddBo5	38	91	115
evenBo5.oddBo12	45	84	64
evenBo2.oddBo50	48	46	84
evenBo47.oddBo43	3	53	166
evenBo7.oddBo10	43	86	106
evenBo1.oddBo42	49	54	143
evenBo3.oddBo2	47	94	71
evenBo4.oddBo29	46	67	150
evenBo45.oddBo46	5	50	232
evenBo1.oddBo12	49	84	101
evenBo2.oddBo33	48	63	98
evenBo2.oddBo45	48	51	107
evenBo14.oddBo8	36	88	249
evenBo14.oddBo5	36	91	261
evenBo17.oddBo11	33	85	201
evenBo5.oddBo69	45	27	133
evenBo50.oddBo14	0	82	158
evenBo18.oddBo70	32	26	343
evenBo5.oddBo70	45	26	106
evenBo4.oddBo22	46	74	220
evenBo8.oddBo66	42	30	260
evenBo24.oddBo4	26	92	165
evenBo44.oddBo8	6	88	171
evenBo23.oddBo2	27	94	183
evenBo38.oddBo4	12	92	241
evenBo29.oddBo15	21	81	256
evenBo7.oddBo20	43	76	139
evenBo5.oddBo2	45	94	209
evenBo11.oddBo6	39	90	97
evenBo3.oddBo8	47	88	90
evenBo10.oddBo33	40	63	308
evenBo50.oddBo6	0	90	120
evenBo50.oddBo2	0	94	159
evenBo4.oddBo55	46	41	257
evenBo37.oddBo8	13	88	212
evenBo22.oddBo30	28	66	354
evenBo10.oddBo6	40	90	109
evenBo5.oddBo59	45	37	177
evenBo6.oddBo18	44	78	177
evenBo1.oddBo65	49	31	174
evenBo10.oddBo28	40	68	379
evenBo23.oddBo18	27	78	259
evenBo12.oddBo4	38	92	145
evenBo8.oddBo18	42	78	316
evenBo5.oddBo23	45	73	131
evenBo35.oddBo3	15	93	180
evenBo4.oddBo57	46	39	148
evenBo1.oddBo51	49	45	130
evenBo7.oddBo15	43	81	120
evenBo30.oddBo2	20	94	135
evenBo16.oddBo10	34	86	182
evenBo11.oddBo4	39	92	64
evenBo32.oddBo10	18	86	215
evenBo13.oddBo4	37	92	128
evenBo30.oddBo1	20	95	177
evenBo2.oddBo47	48	49	112
evenBo9.oddBo15	41	81	175
evenBo48.oddBo10	2	86	242
evenBo5.oddBo6	45	90	91
evenBo3.oddBo20	47	76	114
evenBo3.oddBo33	47	63	119
evenBo41.oddBo6	9	90	211
evenBo31.oddBo13	19	83	273
evenBo1.oddBo44	49	52	69
evenBo4.oddBo25	46	71	135
evenBo5.oddBo25	45	71	132
evenBo49.oddBo2	1	94	167
evenBo50.oddBo49	0	47	152
evenBo2.oddBo36	48	60	97
evenBo1.oddBo29	49	67	112
evenBo46.oddBo7	4	89	90
evenBo1.oddBo4	49	92	106
evenBo47.oddBo1	3	95	168
evenBo1.oddBo1	49	95	85
evenBo2.oddBo17	48	79	117
evenBo6.oddBo7	44	89	68
evenBo1.oddBo21	49	75	199
evenBo10.oddBo8	40	88	103
evenBo31.oddBo5	19	91	174
evenBo48.oddBo1	2	95	172
evenBo9.oddBo14	41	82	141
evenBo1.oddBo54	49	42	213
evenBo31.oddBo2	19	94	195
evenBo15.oddBo17	35	79	229
evenBo9.oddBo41	41	55	306
evenBo44.oddBo7	6	89	158
evenBo25.oddBo2	25	94	250
evenBo6.oddBo4	44	92	77
evenBo12.oddBo1	38	95	307
evenBo47.oddBo44	3	52	165
evenBo1.oddBo57	49	39	163
evenBo15.oddBo19	35	77	233
evenBo7.oddBo11	43	85	144
evenBo5.oddBo4	45	92	87
evenBo7.oddBo23	43	73	126
evenBo46.oddBo4	4	92	204
evenBo1.oddBo48	49	48	142
evenBo8.oddBo7	42	89	116
evenBo2.oddBo44	48	52	155
evenBo22.oddBo4	28	92	130
evenBo10.oddBo2	40	94	214
evenBo3.oddBo69	47	27	105
evenBo7.oddBo3	43	93	120
evenBo5.oddBo66	45	30	94
evenBo7.oddBo5	43	91	90
evenBo6.oddBo15	44	81	136
evenBo2.oddBo34	48	62	66
evenBo3.oddBo4	47	92	51
evenBo18.oddBo3	32	93	181
evenBo6.oddBo14	44	82	154
evenBo3.oddBo47	47	49	153
evenBo7.oddBo2	43	94	162
evenBo4.oddBo23	46	73	127
evenBo2.oddBo12	48	84	87
evenBo5.oddBo14	45	82	77
evenBo2.oddBo62	48	34	103
evenBo3.oddBo27	47	69	79
evenBo5.oddBo9	45	87	61
evenBo10.oddBo17	40	79	84
evenBo3.oddBo68	47	28	154
evenBo11.oddBo13	39	83	125
evenBo4.oddBo26	46	70	125
evenBo2.oddBo9	48	87	79
evenBo5.oddBo8	45	88	56
evenBo2.oddBo61	48	35	111
evenBo2.oddBo68	48	28	53
evenBo22.oddBo6	28	90	88
evenBo2.oddBo39	48	57	88
evenBo17.oddBo6	33	90	148
evenBo50.oddBo47	0	49	208
evenBo39.oddBo6	11	90	57
evenBo2.oddBo13	48	83	73
